log_id,user_id,session_id,timestamp,date,country,city,device_type,browser,service_name,request_type,traffic_source,campaign_name,campaign_type,customer_segment,subscription_type,engagement_score,time_on_page_seconds,pages_visited,bounce_rate,demo_requested,event_registered,ai_assistant_used,sale_confirmed,revenue,profit,customer_value,service_rating,renewal_status,response_time_ms,response_code,error_flag,sales_target
130902,U130902,S686882,2026-02-19 23:56:56,2026-02-19,Zimbabwe,Harare,Laptop,Safari,Digital Infrastructure Prototyping,AI Assistant Query,Direct,Banking Cyber Resilience,Email Campaign,SME,Free Trial,48,824,13,0.62,0,0,1,0,0,0.0,1610,4.2,Not Applicable,925,400,1,14856.63
161639,U161639,S877692,2026-01-14 12:45:29,2026-01-14,Zimbabwe,Harare,Laptop,Chrome,Digital Infrastructure Prototyping,Technical Support,LinkedIn Ads,AI Assistant Webinar,Email Campaign,SME,Enterprise,72,171,14,0.26,1,0,0,0,0,0.0,2140,2.0,Pending,521,404,1,17202.24
406009,U406009,S774630,2026-01-25 13:51:11,2026-01-25,Zambia,Lusaka,Desktop,Safari,AI Cyber Assistant,Schedule Demo,Email Campaign,Threat Monitoring Promo,Social Media,Financial Institution,Basic,60,351,10,0.71,1,0,0,0,0,0.0,1700,1.7,At Risk,670,200,0,6301.18
261740,U261740,S453715,2026-01-21 16:15:22,2026-01-21,Rwanda,Kigali,Desktop,Safari,Automated Risk Assessment,Event Registration,Referral,CyberShield Launch,Social Media,Financial Institution,Professional,35,888,5,0.73,0,1,0,0,0,0.0,950,1.7,Not Applicable,440,200,0,10567.98
319631,U319631,S844345,2026-04-05 23:44:23,2026-04-05,Mozambique,Beira,Laptop,Chrome,Real-Time Threat Monitoring,Product Inquiry,Google Ads,Government Digital Safety,Social Media,Government Agency,Basic,83,136,1,0.55,1,0,0,1,12751,6725.19,14461,2.8,Pending,827,200,0,10807.15
250713,U250713,S623103,2026-01-05 09:19:40,2026-01-05,Ghana,Kumasi,Desktop,Safari,Real-Time Threat Monitoring,Pricing Request,Email Campaign,Government Digital Safety,Webinar,Government Agency,Free Trial,78,825,10,0.41,0,0,0,0,0,0.0,2060,3.8,Not Applicable,642,200,0,15547.06
439767,U439767,S409772,2026-03-09 02:14:00,2026-03-09,Zimbabwe,Bulawayo,Mobile,Chrome,Digital Infrastructure Prototyping,Technical Support,Referral,AI Assistant Webinar,Referral Campaign,Financial Institution,Professional,59,838,3,0.14,0,0,0,0,0,0.0,1330,3.0,At Risk,603,403,1,19630.52
392652,U392652,S249937,2026-03-13 08:15:22,2026-03-13,Nigeria,Abuja,Laptop,Edge,Predictive System Maintenance,Schedule Demo,Organic Search,Threat Monitoring Promo,Referral Campaign,Technology Partner,Free Trial,22,775,10,0.28,1,0,0,0,0,0.0,940,1.9,Not Applicable,622,400,1,14752.3
357859,U357859,S292961,2026-01-01 10:47:05,2026-01-01,Ghana,Accra,Mobile,Safari,Automated Risk Assessment,AI Assistant Query,Direct,SME Security Awareness,Search Ads,Financial Institution,Basic,61,803,8,0.66,0,0,1,0,0,0.0,1620,3.6,Renewed,782,400,1,12051.24
17500,U017500,S940122,2026-02-28 01:11:53,2026-02-28,Botswana,Gaborone,Mobile,Firefox,Automated Risk Assessment,Pricing Request,Email Campaign,AI Assistant Webinar,Search Ads,Technology Partner,Basic,90,256,10,0.76,0,0,1,0,0,0.0,2300,2.2,Not Applicable,662,301,1,7653.07
91805,U091805,S791990,2026-02-23 01:22:18,2026-02-23,Ghana,Kumasi,Tablet,Firefox,Predictive System Maintenance,Technical Support,Google Ads,Government Digital Safety,Search Ads,Technology Partner,Free Trial,43,181,4,0.07,0,0,0,0,0,0.0,1060,3.6,Not Applicable,498,200,0,20711.53
467547,U467547,S953236,2026-01-23 02:49:33,2026-01-23,Mozambique,Beira,Tablet,Edge,Predictive System Maintenance,Pricing Request,Organic Search,Government Digital Safety,Webinar,SME,Basic,79,350,8,0.06,0,0,1,1,15998,6571.91,17978,4.5,Renewed,650,400,1,16511.96
170009,U170009,S943424,2026-03-29 08:53:20,2026-03-29,Zimbabwe,Bulawayo,Laptop,Edge,Real-Time Threat Monitoring,Pricing Request,Direct,Banking Cyber Resilience,Webinar,Government Agency,Basic,36,858,9,0.82,1,0,0,0,0,0.0,1170,1.6,Not Applicable,887,404,1,10893.67
479183,U479183,S319873,2026-03-09 19:04:53,2026-03-09,Mozambique,Maputo,Tablet,Safari,Automated Risk Assessment,AI Assistant Query,LinkedIn Ads,Threat Monitoring Promo,Referral Campaign,Technology Partner,Enterprise,60,258,12,0.8,0,0,1,0,0,0.0,1800,2.2,Pending,249,200,0,10942.21
388145,U388145,S890822,2026-04-20 19:58:42,2026-04-20,South Africa,Durban,Laptop,Safari,Predictive System Maintenance,Schedule Demo,LinkedIn Ads,CyberShield Launch,Referral Campaign,Financial Institution,Basic,76,631,8,0.82,1,0,0,0,0,0.0,1920,4.2,At Risk,342,301,1,16022.48
38384,U038384,S100576,2026-03-11 03:20:49,2026-03-11,Zimbabwe,Bulawayo,Laptop,Firefox,Digital Infrastructure Prototyping,Product Inquiry,Direct,SME Security Awareness,Webinar,Large Enterprise,Basic,48,667,10,0.53,0,0,0,0,0,0.0,1460,1.6,Renewed,647,400,1,14963.08
350233,U350233,S288262,2026-01-16 00:40:02,2026-01-16,Nigeria,Lagos,Desktop,Firefox,Automated Risk Assessment,AI Assistant Query,Direct,CyberShield Launch,Referral Campaign,Government Agency,Free Trial,79,688,14,0.75,0,1,1,0,0,0.0,2280,3.2,Not Applicable,482,200,0,11448.86
413430,U413430,S704365,2026-03-18 12:19:56,2026-03-18,Zimbabwe,Harare,Desktop,Edge,AI Cyber Assistant,Event Registration,Google Ads,AI Assistant Webinar,Referral Campaign,Technology Partner,Basic,90,332,3,0.73,0,1,0,0,0,0.0,1950,4.1,Renewed,803,200,0,8636.99
68427,U068427,S258674,2026-05-10 17:43:17,2026-05-10,Rwanda,Kigali,Mobile,Firefox,AI Cyber Assistant,Schedule Demo,Email Campaign,AI Assistant Webinar,Webinar,Government Agency,Free Trial,83,742,4,0.52,1,0,0,1,7421,2199.06,9281,4.8,Not Applicable,828,200,0,6162.71
488616,U488616,S861321,2026-03-26 20:30:01,2026-03-26,Mozambique,Beira,Tablet,Safari,Digital Infrastructure Prototyping,Technical Support,Direct,SME Security Awareness,Email Campaign,Financial Institution,Free Trial,56,679,6,0.63,1,1,1,0,0,0.0,1420,3.4,Not Applicable,667,200,0,24371.27
288064,U288064,S459526,2026-02-23 18:30:00,2026-02-23,Kenya,Mombasa,Laptop,Safari,AI Cyber Assistant,AI Assistant Query,Referral,CyberShield Launch,Webinar,Financial Institution,Basic,65,858,11,0.8,0,0,1,0,0,0.0,1850,4.3,At Risk,1135,200,0,7899.09
96238,U096238,S742987,2026-01-13 18:01:27,2026-01-13,Ghana,Accra,Mobile,Chrome,Real-Time Threat Monitoring,Pricing Request,Organic Search,CyberShield Launch,Awareness Campaign,Financial Institution,Basic,37,794,13,0.36,0,0,0,0,0,0.0,1390,2.6,Not Applicable,904,301,1,12928.56
342433,U342433,S309987,2026-02-21 00:03:49,2026-02-21,Kenya,Mombasa,Mobile,Safari,Digital Infrastructure Prototyping,AI Assistant Query,Facebook,AI Assistant Webinar,Referral Campaign,Large Enterprise,Enterprise,58,693,5,0.48,0,0,1,0,0,0.0,1410,2.9,Pending,410,403,1,24616.26
435628,U435628,S279487,2026-01-04 01:38:19,2026-01-04,Nigeria,Abuja,Laptop,Firefox,Real-Time Threat Monitoring,Technical Support,Referral,Banking Cyber Resilience,Search Ads,Technology Partner,Basic,71,143,13,0.57,0,0,1,0,0,0.0,2070,3.4,Pending,1013,200,0,16631.24
405710,U405710,S847817,2026-05-09 05:25:01,2026-05-09,Namibia,Windhoek,Mobile,Chrome,Digital Infrastructure Prototyping,Schedule Demo,Google Ads,SME Security Awareness,Search Ads,Large Enterprise,Professional,54,42,2,0.16,1,1,0,0,0,0.0,1180,3.5,Renewed,408,404,1,15603.19
491049,U491049,S101145,2026-03-15 07:40:36,2026-03-15,Ghana,Kumasi,Laptop,Firefox,Real-Time Threat Monitoring,AI Assistant Query,Direct,CyberShield Launch,Search Ads,SME,Professional,98,736,13,0.38,1,0,1,0,0,0.0,2610,2.9,Renewed,729,200,0,12725.65
496012,U496012,S409365,2026-04-06 12:37:34,2026-04-06,Zambia,Lusaka,Laptop,Safari,AI Cyber Assistant,AI Assistant Query,Google Ads,Threat Monitoring Promo,Awareness Campaign,Financial Institution,Enterprise,99,484,14,0.33,0,0,1,0,0,0.0,2680,3.5,At Risk,870,200,0,6864.98
400073,U400073,S299308,2026-04-29 14:37:48,2026-04-29,Zimbabwe,Bulawayo,Desktop,Safari,Real-Time Threat Monitoring,Event Registration,Organic Search,CyberShield Launch,Email Campaign,Technology Partner,Free Trial,94,81,4,0.13,0,1,1,0,0,0.0,2080,3.3,Not Applicable,589,400,1,13110.35
299963,U299963,S797075,2026-04-08 14:23:36,2026-04-08,Rwanda,Kigali,Mobile,Firefox,Digital Infrastructure Prototyping,Technical Support,LinkedIn Ads,Banking Cyber Resilience,Search Ads,Large Enterprise,Free Trial,87,154,11,0.32,0,0,0,0,0,0.0,2290,4.4,Not Applicable,606,404,1,17251.64
166362,U166362,S569696,2026-05-06 09:06:12,2026-05-06,Rwanda,Kigali,Mobile,Firefox,Digital Infrastructure Prototyping,Pricing Request,Google Ads,CyberShield Launch,Referral Campaign,SME,Basic,59,489,11,0.28,1,0,1,0,0,0.0,1730,4.2,Renewed,186,200,0,17463.6
256660,U256660,S344208,2026-04-24 15:24:53,2026-04-24,Rwanda,Kigali,Desktop,Edge,Automated Risk Assessment,Pricing Request,Google Ads,Government Digital Safety,Awareness Campaign,Large Enterprise,Basic,62,557,5,0.41,0,1,0,0,0,0.0,1490,1.7,Pending,715,200,0,7803.83
307103,U307103,S469134,2026-03-06 01:28:36,2026-03-06,Ghana,Kumasi,Tablet,Chrome,Predictive System Maintenance,Pricing Request,Referral,Threat Monitoring Promo,Awareness Campaign,SME,Free Trial,100,654,6,0.49,0,0,0,0,0,0.0,2300,2.0,Not Applicable,954,200,0,19310.27
31667,U031667,S824893,2026-04-22 01:29:19,2026-04-22,Nigeria,Abuja,Desktop,Safari,Automated Risk Assessment,Pricing Request,Organic Search,Threat Monitoring Promo,Social Media,SME,Professional,70,767,9,0.55,0,0,0,0,0,0.0,1850,1.7,Renewed,454,200,0,8091.47
34421,U034421,S125051,2026-04-12 22:25:08,2026-04-12,Ghana,Accra,Desktop,Edge,Automated Risk Assessment,Pricing Request,Direct,CyberShield Launch,Referral Campaign,SME,Free Trial,32,431,7,0.38,0,0,1,0,0,0.0,990,4.0,Not Applicable,827,200,0,8026.21
295562,U295562,S551321,2026-01-28 17:43:01,2026-01-28,Zimbabwe,Bulawayo,Laptop,Edge,AI Cyber Assistant,Pricing Request,Referral,CyberShield Launch,Awareness Campaign,SME,Enterprise,98,444,3,0.62,0,0,0,0,0,0.0,2110,3.3,Not Applicable,827,200,0,7730.55
168951,U168951,S227930,2026-02-12 07:57:30,2026-02-12,Kenya,Mombasa,Mobile,Firefox,Automated Risk Assessment,Schedule Demo,Referral,CyberShield Launch,Social Media,Financial Institution,Free Trial,67,791,11,0.8,1,1,0,0,0,0.0,1890,2.0,Not Applicable,652,301,1,7298.16
239007,U239007,S193896,2026-05-05 19:33:40,2026-05-05,Zimbabwe,Bulawayo,Laptop,Safari,Predictive System Maintenance,Event Registration,Facebook,SME Security Awareness,Webinar,Technology Partner,Free Trial,65,832,12,0.17,0,1,0,0,0,0.0,1900,4.5,Not Applicable,552,200,0,16362.16
107384,U107384,S490912,2026-01-20 17:17:10,2026-01-20,Namibia,Swakopmund,Mobile,Chrome,Digital Infrastructure Prototyping,Product Inquiry,Organic Search,Government Digital Safety,Awareness Campaign,SME,Enterprise,42,385,7,0.33,0,0,0,0,0,0.0,1190,4.1,At Risk,321,500,1,21923.33
281375,U281375,S754699,2026-03-26 01:50:25,2026-03-26,South Africa,Pretoria,Laptop,Edge,Automated Risk Assessment,Event Registration,LinkedIn Ads,AI Assistant Webinar,Search Ads,SME,Basic,37,338,12,0.56,0,1,0,0,0,0.0,1340,3.1,Not Applicable,723,400,1,10328.34
131072,U131072,S819220,2026-02-20 17:51:54,2026-02-20,South Africa,Johannesburg,Desktop,Chrome,Digital Infrastructure Prototyping,Technical Support,Email Campaign,Government Digital Safety,Awareness Campaign,Technology Partner,Free Trial,80,887,2,0.55,0,0,1,0,0,0.0,1700,3.2,Not Applicable,446,403,1,20483.18
2422,U002422,S666035,2026-02-05 00:24:00,2026-02-05,Mozambique,Beira,Laptop,Safari,AI Cyber Assistant,Technical Support,Direct,Threat Monitoring Promo,Referral Campaign,SME,Free Trial,97,59,9,0.08,0,0,0,0,0,0.0,2390,3.5,Not Applicable,896,200,0,6711.63
329494,U329494,S850965,2026-03-14 17:26:31,2026-03-14,Kenya,Mombasa,Desktop,Edge,Automated Risk Assessment,Event Registration,Referral,Banking Cyber Resilience,Referral Campaign,Large Enterprise,Professional,79,87,12,0.85,0,1,0,0,0,0.0,2180,2.2,At Risk,833,200,0,10377.53
322227,U322227,S428079,2026-04-24 14:33:28,2026-04-24,Rwanda,Kigali,Mobile,Edge,Real-Time Threat Monitoring,Product Inquiry,Direct,SME Security Awareness,Social Media,Technology Partner,Enterprise,96,163,14,0.18,0,0,0,0,0,0.0,2620,3.6,Pending,789,403,1,13926.1
425557,U425557,S124198,2026-02-03 09:35:10,2026-02-03,Namibia,Swakopmund,Laptop,Edge,Automated Risk Assessment,Schedule Demo,Google Ads,Government Digital Safety,Awareness Campaign,SME,Professional,65,525,2,0.41,1,0,1,0,0,0.0,1400,1.7,Renewed,490,500,1,12467.99
433811,U433811,S129026,2026-02-02 23:02:35,2026-02-02,Ghana,Kumasi,Laptop,Safari,Real-Time Threat Monitoring,AI Assistant Query,Facebook,AI Assistant Webinar,Email Campaign,Technology Partner,Enterprise,93,155,10,0.24,0,0,1,0,0,0.0,2360,2.0,Renewed,885,403,1,11446.22
206492,U206492,S798367,2026-03-13 23:51:24,2026-03-13,Namibia,Swakopmund,Desktop,Edge,Digital Infrastructure Prototyping,Event Registration,Email Campaign,CyberShield Launch,Social Media,Large Enterprise,Enterprise,82,415,8,0.79,0,1,1,0,0,0.0,2040,2.4,Not Applicable,344,400,1,18321.16
430841,U430841,S265539,2026-03-09 09:06:10,2026-03-09,Zimbabwe,Harare,Desktop,Edge,Predictive System Maintenance,Pricing Request,Organic Search,Government Digital Safety,Email Campaign,Large Enterprise,Professional,27,407,1,0.35,0,0,1,0,0,0.0,590,2.4,Renewed,100,301,1,13441.95
376524,U376524,S728955,2026-04-13 00:27:33,2026-04-13,Rwanda,Kigali,Mobile,Firefox,Real-Time Threat Monitoring,Schedule Demo,Google Ads,Government Digital Safety,Social Media,Large Enterprise,Enterprise,73,60,10,0.3,1,0,0,0,0,0.0,1960,4.5,Renewed,199,200,0,9870.79
341791,U341791,S968171,2026-01-29 13:51:51,2026-01-29,Kenya,Mombasa,Tablet,Safari,Digital Infrastructure Prototyping,Schedule Demo,Referral,Government Digital Safety,Awareness Campaign,SME,Enterprise,84,22,2,0.8,1,0,1,0,0,0.0,1780,3.5,Not Applicable,1019,404,1,16466.63
245586,U245586,S277001,2026-02-20 05:27:42,2026-02-20,Zimbabwe,Harare,Mobile,Edge,Real-Time Threat Monitoring,Pricing Request,Organic Search,Banking Cyber Resilience,Social Media,Government Agency,Enterprise,30,819,9,0.06,0,0,0,0,0,0.0,1050,4.1,Not Applicable,281,200,0,11559.85
42042,U042042,S116277,2026-02-03 23:20:25,2026-02-03,Ghana,Accra,Laptop,Chrome,Predictive System Maintenance,Event Registration,Direct,CyberShield Launch,Referral Campaign,Large Enterprise,Professional,71,673,5,0.57,0,1,0,0,0,0.0,1670,4.1,Renewed,915,200,0,15092.98
443428,U443428,S654178,2026-02-02 15:25:44,2026-02-02,Mozambique,Beira,Mobile,Chrome,Automated Risk Assessment,Product Inquiry,Referral,Government Digital Safety,Email Campaign,Government Agency,Free Trial,87,240,8,0.12,0,0,1,0,0,0.0,2140,2.9,Not Applicable,392,200,0,10170.44
398842,U398842,S306274,2026-01-27 09:11:52,2026-01-27,Zimbabwe,Bulawayo,Laptop,Safari,Automated Risk Assessment,Product Inquiry,LinkedIn Ads,AI Assistant Webinar,Awareness Campaign,Financial Institution,Free Trial,32,551,1,0.41,0,0,0,0,0,0.0,690,2.6,Not Applicable,318,403,1,10610.44
270868,U270868,S628811,2026-01-02 16:22:56,2026-01-02,Zambia,Ndola,Tablet,Firefox,Digital Infrastructure Prototyping,Technical Support,Organic Search,SME Security Awareness,Social Media,Technology Partner,Basic,75,158,12,0.57,0,0,0,0,0,0.0,2100,3.7,Pending,948,200,0,18402.39
445322,U445322,S439277,2026-02-28 09:36:19,2026-02-28,South Africa,Pretoria,Desktop,Chrome,Digital Infrastructure Prototyping,Technical Support,LinkedIn Ads,Threat Monitoring Promo,Awareness Campaign,Large Enterprise,Professional,95,773,11,0.38,0,0,0,0,0,0.0,2450,2.5,Pending,920,200,0,23540.39
421691,U421691,S478865,2026-03-27 21:24:30,2026-03-27,Kenya,Nairobi,Mobile,Firefox,Real-Time Threat Monitoring,Product Inquiry,Direct,Banking Cyber Resilience,Awareness Campaign,SME,Free Trial,72,569,12,0.32,0,0,0,0,0,0.0,2040,1.9,Not Applicable,1115,403,1,11704.08
226624,U226624,S286581,2026-03-18 18:51:10,2026-03-18,Zambia,Lusaka,Tablet,Edge,Predictive System Maintenance,Pricing Request,Facebook,SME Security Awareness,Awareness Campaign,SME,Professional,58,105,10,0.13,0,0,0,0,0,0.0,1660,2.7,Not Applicable,489,200,0,16189.13
493223,U493223,S417181,2026-04-21 01:16:24,2026-04-21,Rwanda,Kigali,Desktop,Safari,Digital Infrastructure Prototyping,Event Registration,Email Campaign,CyberShield Launch,Referral Campaign,Financial Institution,Enterprise,56,618,12,0.34,0,1,0,1,18695,8029.46,20415,4.5,Renewed,100,404,1,22301.79
387605,U387605,S652993,2026-01-14 02:44:23,2026-01-14,Zambia,Lusaka,Tablet,Safari,AI Cyber Assistant,Product Inquiry,Direct,Banking Cyber Resilience,Awareness Campaign,Financial Institution,Free Trial,95,276,3,0.82,0,0,0,0,0,0.0,2050,3.8,Not Applicable,642,301,1,5443.42
324603,U324603,S417598,2026-04-18 01:52:50,2026-04-18,Namibia,Swakopmund,Mobile,Firefox,AI Cyber Assistant,Schedule Demo,LinkedIn Ads,AI Assistant Webinar,Awareness Campaign,Government Agency,Free Trial,54,470,8,0.75,1,0,0,0,0,0.0,1480,2.4,Not Applicable,628,400,1,8855.37
382997,U382997,S624587,2026-04-22 16:16:57,2026-04-22,Botswana,Francistown,Tablet,Chrome,Digital Infrastructure Prototyping,Product Inquiry,Email Campaign,Banking Cyber Resilience,Search Ads,Technology Partner,Basic,39,470,2,0.22,0,0,0,0,0,0.0,880,1.6,At Risk,726,404,1,15311.82
280146,U280146,S982647,2026-02-03 04:33:20,2026-02-03,Zimbabwe,Harare,Mobile,Chrome,Real-Time Threat Monitoring,AI Assistant Query,Facebook,Banking Cyber Resilience,Awareness Campaign,Financial Institution,Enterprise,87,29,5,0.08,0,0,1,0,0,0.0,1990,4.1,At Risk,863,200,0,16011.48
201211,U201211,S764347,2026-01-28 00:26:19,2026-01-28,Zambia,Ndola,Laptop,Edge,Digital Infrastructure Prototyping,Technical Support,LinkedIn Ads,AI Assistant Webinar,Referral Campaign,SME,Free Trial,30,518,7,0.39,0,0,0,0,0,0.0,950,1.6,Not Applicable,1324,200,1,15919.65
20697,U020697,S879438,2026-03-31 23:48:37,2026-03-31,Botswana,Maun,Tablet,Safari,Predictive System Maintenance,Schedule Demo,Email Campaign,CyberShield Launch,Search Ads,Financial Institution,Enterprise,50,801,10,0.84,1,0,0,0,0,0.0,1500,4.0,Renewed,863,500,1,12931.97
144068,U144068,S239933,2026-03-06 16:41:08,2026-03-06,Zimbabwe,Bulawayo,Laptop,Firefox,Predictive System Maintenance,Schedule Demo,LinkedIn Ads,SME Security Awareness,Search Ads,Large Enterprise,Basic,72,105,7,0.55,1,0,0,0,0,0.0,1790,2.7,Pending,445,200,0,20530.92
453684,U453684,S129263,2026-04-01 17:26:48,2026-04-01,Namibia,Swakopmund,Mobile,Chrome,Real-Time Threat Monitoring,Product Inquiry,LinkedIn Ads,SME Security Awareness,Search Ads,Financial Institution,Professional,91,851,10,0.61,0,0,0,0,0,0.0,2320,4.4,Pending,1256,200,1,14141.76
490288,U490288,S170139,2026-03-20 06:00:25,2026-03-20,Botswana,Francistown,Mobile,Safari,Real-Time Threat Monitoring,Product Inquiry,LinkedIn Ads,Banking Cyber Resilience,Webinar,Government Agency,Free Trial,32,370,13,0.59,0,0,1,0,0,0.0,1290,4.1,Not Applicable,894,301,1,14427.27
27102,U027102,S378076,2026-03-15 07:40:57,2026-03-15,Botswana,Francistown,Desktop,Firefox,AI Cyber Assistant,Product Inquiry,Referral,Banking Cyber Resilience,Awareness Campaign,Technology Partner,Basic,81,388,10,0.11,0,0,0,0,0,0.0,2120,2.9,Not Applicable,577,500,1,7158.7
361214,U361214,S638708,2026-04-24 16:32:19,2026-04-24,South Africa,Durban,Mobile,Safari,AI Cyber Assistant,Product Inquiry,Facebook,AI Assistant Webinar,Email Campaign,Large Enterprise,Professional,42,84,8,0.78,0,0,0,0,0,0.0,1240,3.7,Not Applicable,684,200,0,6767.51
192618,U192618,S555944,2026-02-15 21:46:01,2026-02-15,Mozambique,Maputo,Laptop,Firefox,AI Cyber Assistant,AI Assistant Query,Direct,SME Security Awareness,Email Campaign,Financial Institution,Professional,99,79,5,0.76,0,0,1,0,0,0.0,2230,3.1,At Risk,448,200,0,5328.51
264113,U264113,S445276,2026-02-25 00:59:48,2026-02-25,Zambia,Lusaka,Desktop,Firefox,Digital Infrastructure Prototyping,Technical Support,Organic Search,AI Assistant Webinar,Webinar,SME,Basic,78,561,4,0.06,0,1,0,0,0,0.0,1760,4.5,Not Applicable,352,301,1,24440.04
470295,U470295,S257816,2026-02-05 16:51:20,2026-02-05,Rwanda,Kigali,Mobile,Firefox,Digital Infrastructure Prototyping,Technical Support,Referral,Banking Cyber Resilience,Awareness Campaign,SME,Enterprise,40,743,13,0.79,0,0,0,0,0,0.0,1450,3.1,At Risk,884,200,0,22988.31
313002,U313002,S818064,2026-04-14 01:20:31,2026-04-14,Kenya,Mombasa,Tablet,Firefox,Digital Infrastructure Prototyping,Schedule Demo,Referral,SME Security Awareness,Social Media,Financial Institution,Free Trial,56,565,7,0.67,1,0,0,0,0,0.0,1470,4.4,Not Applicable,740,200,0,18960.1
473321,U473321,S328513,2026-03-19 13:09:28,2026-03-19,Namibia,Windhoek,Desktop,Safari,Digital Infrastructure Prototyping,Event Registration,Facebook,CyberShield Launch,Email Campaign,Large Enterprise,Free Trial,72,739,8,0.3,0,1,0,0,0,0.0,1840,4.0,Not Applicable,957,200,0,24209.96
369063,U369063,S361335,2026-02-19 03:56:32,2026-02-19,South Africa,Johannesburg,Tablet,Safari,Automated Risk Assessment,Event Registration,Email Campaign,AI Assistant Webinar,Email Campaign,SME,Free Trial,56,189,9,0.06,0,1,0,0,0,0.0,1570,3.6,Not Applicable,880,200,0,11314.38
471712,U471712,S303340,2026-03-17 02:59:46,2026-03-17,Nigeria,Lagos,Desktop,Chrome,Predictive System Maintenance,AI Assistant Query,Referral,CyberShield Launch,Social Media,SME,Free Trial,83,68,3,0.55,0,0,1,0,0,0.0,1810,2.0,Not Applicable,277,200,0,12799.53
